noise,seed,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
0.0316228,2405,0.99588,0.99768,0.99708,0.99632,0.9926,0.98908,0.98448,0.9748,0.9618,0.94144,0.91276,0.87004,0.81024,0.74532,0.68884,0.67192,0.67148,0.69696,0.71008,0.7184,0.73124,0.72768,0.73572,0.73344,0.74044,0.73892,0.73316,0.7376,0.74388,0.73988,0.74448,0.745,0.73852,0.73928,0.74616,0.73608,0.74388,0.73624,0.74144,0.739,0.73972,0.73452,0.74512,0.73812,0.73912,0.73572,0.7304,0.72508,0.71012,
0.0316228,2406,0.9962,0.99704,0.99676,0.99432,0.99372,0.98968,0.98328,0.97564,0.96176,0.9432,0.91256,0.87092,0.818,0.74728,0.68884,0.67188,0.68136,0.69356,0.71684,0.7234,0.73016,0.73512,0.73464,0.73168,0.73512,0.73752,0.7316,0.73388,0.74776,0.74044,0.74344,0.74472,0.74216,0.73596,0.73852,0.737,0.73484,0.74544,0.7424,0.74192,0.74024,0.74228,0.74232,0.73988,0.73464,0.73756,0.73424,0.72468,0.71272,
0.0316228,2407,0.9954,0.99784,0.99684,0.99596,0.9928,0.98844,0.98372,0.97404,0.96188,0.94008,0.91512,0.87588,0.8198,0.7476,0.69708,0.67348,0.6734,0.69124,0.70812,0.71684,0.72616,0.73372,0.7386,0.73216,0.74108,0.74184,0.7428,0.73868,0.7478,0.73788,0.74076,0.74288,0.74172,0.73452,0.73752,0.74104,0.73628,0.74256,0.7424,0.73924,0.73724,0.73932,0.74,0.74152,0.73488,0.73748,0.73524,0.72372,0.71256,
0.0316228,2408,0.99548,0.99748,0.99752,0.99492,0.99272,0.98832,0.9824,0.9744,0.96252,0.93888,0.91148,0.86952,0.81788,0.75044,0.68896,0.67072,0.67372,0.68924,0.70608,0.72124,0.7314,0.73316,0.73516,0.73744,0.7404,0.74932,0.73988,0.73788,0.73632,0.74484,0.74028,0.737,0.74424,0.7436,0.73808,0.74108,0.73924,0.73892,0.74004,0.74008,0.73876,0.73944,0.74132,0.73708,0.74248,0.73404,0.73068,0.72452,0.7132,
0.0316228,2409,0.99584,0.99772,0.99628,0.996,0.99248,0.98884,0.98324,0.97508,0.9626,0.94156,0.9154,0.87168,0.81564,0.74832,0.68428,0.66888,0.68588,0.703,0.71208,0.71904,0.7308,0.72844,0.72776,0.73396,0.7374,0.73492,0.73952,0.74272,0.74488,0.7364,0.7408,0.74312,0.74244,0.7378,0.74376,0.7422,0.73792,0.73772,0.7428,0.73812,0.741,0.74076,0.74356,0.73936,0.73352,0.73944,0.73544,0.7218,0.70488,
0.0316228,2410,0.99604,0.99764,0.99672,0.99472,0.99316,0.98936,0.98232,0.97648,0.96104,0.94012,0.91432,0.87244,0.81072,0.74428,0.6866,0.66724,0.68248,0.69556,0.71552,0.72008,0.73288,0.72896,0.7324,0.73816,0.7346,0.7408,0.74316,0.74356,0.73992,0.7406,0.74384,0.73948,0.73816,0.7412,0.7356,0.74296,0.7346,0.7426,0.74328,0.7344,0.7418,0.74584,0.73792,0.73304,0.735,0.7312,0.73104,0.72632,0.71624,
0.0316228,2411,0.996,0.99736,0.99704,0.9954,0.9938,0.9894,0.98292,0.97376,0.95852,0.94108,0.91104,0.86656,0.80716,0.73512,0.68512,0.66564,0.6844,0.6972,0.72072,0.72268,0.73252,0.73068,0.73392,0.73672,0.73716,0.74048,0.74084,0.73416,0.74016,0.7398,0.73292,0.737,0.73504,0.74036,0.7412,0.73752,0.73636,0.74396,0.74044,0.74108,0.73368,0.73876,0.74492,0.74112,0.73912,0.73772,0.73304,0.72616,0.712,
0.0316228,2412,0.996,0.99824,0.99736,0.99452,0.9926,0.98884,0.983,0.9762,0.96212,0.9374,0.91076,0.86676,0.81004,0.74648,0.68488,0.67044,0.6774,0.702,0.71424,0.7276,0.7278,0.73032,0.73056,0.73632,0.73988,0.74012,0.73956,0.73864,0.74292,0.7358,0.73884,0.74304,0.74236,0.73048,0.73812,0.7396,0.73748,0.74128,0.74224,0.7398,0.73904,0.73992,0.73756,0.73428,0.74012,0.73636,0.73508,0.7284,0.71356,
0.0316228,2413,0.9966,0.99744,0.99688,0.995,0.99288,0.98824,0.98372,0.97428,0.96216,0.94596,0.91268,0.8728,0.8172,0.74652,0.68928,0.67432,0.68504,0.69712,0.71036,0.72268,0.72296,0.73388,0.73372,0.73396,0.73864,0.74208,0.73748,0.73488,0.73572,0.73976,0.74,0.73852,0.7392,0.744,0.74452,0.7382,0.7376,0.73928,0.73204,0.7394,0.73852,0.74428,0.74208,0.73716,0.74304,0.73564,0.73404,0.72344,0.70948,
0.0316228,2414,0.995,0.998,0.99704,0.99532,0.99224,0.98984,0.98396,0.97368,0.96,0.94048,0.91156,0.8658,0.80656,0.73544,0.68396,0.66248,0.68584,0.69604,0.71112,0.7214,0.72616,0.72888,0.7322,0.73584,0.73636,0.74128,0.74272,0.73992,0.7418,0.73872,0.74028,0.7402,0.74636,0.74344,0.73896,0.74368,0.7402,0.74612,0.73612,0.73644,0.74228,0.73916,0.73648,0.73428,0.74032,0.7342,0.72836,0.7244,0.71316,
0.0316228,2415,0.99476,0.99804,0.99664,0.99556,0.99184,0.99024,0.98336,0.9742,0.96328,0.9398,0.91124,0.86928,0.8062,0.73732,0.68196,0.67344,0.68992,0.69856,0.71272,0.7158,0.72648,0.72796,0.73412,0.7368,0.7458,0.74128,0.7392,0.7356,0.73756,0.73436,0.7452,0.7434,0.73852,0.74032,0.74112,0.7428,0.74156,0.73848,0.7362,0.73104,0.74152,0.74152,0.74236,0.74016,0.73312,0.73212,0.73876,0.72724,0.70736,
0.0316228,2416,0.99564,0.99788,0.997,0.9958,0.99272,0.9876,0.98348,0.97524,0.96248,0.94144,0.91012,0.87152,0.81712,0.7494,0.68484,0.67204,0.67864,0.69008,0.70748,0.72172,0.72992,0.73168,0.73568,0.744,0.74328,0.74112,0.73748,0.73628,0.7306,0.73964,0.7394,0.7366,0.73852,0.74,0.7394,0.74396,0.738,0.73912,0.73816,0.7416,0.74144,0.73936,0.74088,0.7398,0.73812,0.72928,0.73068,0.72328,0.71564,
0.0316228,2417,0.99536,0.998,0.99752,0.99496,0.99244,0.9896,0.98424,0.97544,0.9608,0.94028,0.91144,0.8702,0.81216,0.74912,0.69156,0.67056,0.6812,0.69548,0.69716,0.71764,0.72736,0.73268,0.72984,0.72936,0.74024,0.74076,0.74592,0.7406,0.74212,0.73432,0.73964,0.73736,0.73768,0.7374,0.7454,0.74072,0.73848,0.74232,0.73828,0.73884,0.73728,0.73724,0.73648,0.73728,0.73648,0.73892,0.73412,0.72804,0.7206,
0.0316228,2418,0.99544,0.99816,0.99712,0.99476,0.99296,0.98884,0.9834,0.975,0.96036,0.9436,0.91276,0.87336,0.8182,0.744,0.68412,0.66984,0.68184,0.69228,0.71072,0.7228,0.7304,0.72696,0.73028,0.73812,0.73672,0.73868,0.74224,0.739,0.7434,0.73636,0.73556,0.74072,0.74396,0.74672,0.74204,0.74256,0.74152,0.73836,0.73744,0.74168,0.73996,0.7394,0.73936,0.7396,0.74468,0.73812,0.73232,0.72516,0.71372,
0.0316228,2419,0.99572,0.99784,0.99748,0.99532,0.99296,0.98944,0.9842,0.9758,0.95976,0.94056,0.90844,0.86764,0.8068,0.73804,0.6874,0.66708,0.68192,0.70448,0.70852,0.72536,0.72684,0.73052,0.7314,0.73836,0.73592,0.734,0.7352,0.73796,0.72992,0.7368,0.74428,0.74052,0.7422,0.7446,0.73908,0.73828,0.73824,0.7312,0.73072,0.73728,0.736,0.74444,0.73372,0.73528,0.73816,0.73656,0.73336,0.7258,0.71284,
0.0316228,2420,0.99592,0.9982,0.99744,0.99548,0.99228,0.9888,0.985,0.9726,0.95804,0.94064,0.91136,0.86684,0.81424,0.7396,0.69372,0.66844,0.68504,0.69816,0.71012,0.716,0.731,0.73396,0.73184,0.73184,0.7338,0.73856,0.73796,0.73148,0.74036,0.74304,0.73772,0.74164,0.74156,0.74356,0.74252,0.7384,0.74048,0.73624,0.7398,0.73712,0.74284,0.7468,0.74088,0.735,0.73856,0.73432,0.7326,0.72624,0.70884,
0.0316228,2421,0.99572,0.99796,0.99744,0.9958,0.993,0.98852,0.98356,0.97616,0.9618,0.94412,0.91316,0.87268,0.81692,0.74676,0.68948,0.66956,0.68484,0.69748,0.71244,0.72492,0.73044,0.73392,0.73796,0.7354,0.73516,0.7388,0.7342,0.7334,0.7362,0.74128,0.74208,0.74364,0.74048,0.73912,0.73856,0.73844,0.731,0.7404,0.74304,0.74088,0.74632,0.7436,0.73808,0.73292,0.73688,0.74112,0.73208,0.72744,0.71548,
0.0316228,2422,0.99564,0.99768,0.9968,0.99572,0.99376,0.9884,0.982,0.97596,0.96316,0.94212,0.91108,0.86892,0.81508,0.74088,0.6834,0.67288,0.68228,0.70308,0.7076,0.71124,0.72732,0.72796,0.72888,0.741,0.74068,0.74476,0.74032,0.74132,0.73928,0.73692,0.73472,0.74516,0.73624,0.73896,0.73704,0.74316,0.73772,0.73868,0.736,0.74028,0.74264,0.7402,0.745,0.7346,0.73872,0.73856,0.73636,0.72876,0.71568,
0.0316228,2423,0.9964,0.9978,0.9968,0.9954,0.99276,0.98936,0.9818,0.97624,0.95824,0.94184,0.91024,0.8744,0.81508,0.75356,0.69404,0.66796,0.68248,0.69852,0.71128,0.71924,0.72032,0.72892,0.7382,0.73668,0.73928,0.73948,0.74228,0.74164,0.74476,0.7376,0.73556,0.74108,0.73984,0.73628,0.73344,0.74156,0.74344,0.73836,0.74448,0.74048,0.73224,0.74188,0.73688,0.73324,0.73516,0.73928,0.7356,0.72796,0.71736,
0.0316228,2424,0.99568,0.99776,0.99764,0.99468,0.99212,0.9874,0.98152,0.97616,0.96172,0.94248,0.914,0.87172,0.81596,0.74408,0.68964,0.678,0.68216,0.69452,0.7064,0.71652,0.72452,0.73288,0.73396,0.7346,0.74612,0.74064,0.74064,0.73944,0.74268,0.73676,0.73672,0.74252,0.73336,0.73628,0.7442,0.73592,0.73992,0.73912,0.74444,0.73656,0.74008,0.73628,0.73888,0.7398,0.73752,0.73868,0.73132,0.72544,0.71716,
0.0316228,2425,0.99588,0.99776,0.99648,0.99556,0.9936,0.98988,0.98356,0.97456,0.95972,0.93964,0.9138,0.86928,0.81124,0.74216,0.69084,0.67252,0.68044,0.6932,0.707,0.71756,0.72924,0.73248,0.73532,0.7356,0.7318,0.74288,0.74332,0.73844,0.73944,0.7394,0.73892,0.74208,0.7418,0.73424,0.73932,0.73656,0.73652,0.7352,0.74312,0.74508,0.73824,0.73756,0.7422,0.74124,0.7362,0.72764,0.73704,0.72996,0.71048,
0.0316228,2426,0.9964,0.99756,0.99672,0.99528,0.99288,0.98952,0.98452,0.97312,0.9606,0.94192,0.91328,0.87036,0.81724,0.7456,0.68872,0.6706,0.68364,0.69752,0.71192,0.7174,0.72864,0.72004,0.73176,0.72936,0.73972,0.73672,0.74112,0.74224,0.74412,0.74556,0.73944,0.7346,0.73656,0.74228,0.74896,0.73536,0.739,0.74156,0.74304,0.74036,0.73912,0.741,0.74,0.7382,0.73848,0.73352,0.72708,0.7264,0.71,
0.0316228,2427,0.9956,0.99836,0.99684,0.99536,0.99408,0.98808,0.984,0.97332,0.96132,0.94128,0.9112,0.874,0.81428,0.74588,0.68724,0.6666,0.68108,0.69944,0.70112,0.719,0.72592,0.72824,0.73284,0.73332,0.73832,0.7364,0.74156,0.73924,0.73864,0.74056,0.7364,0.73704,0.73688,0.74144,0.73372,0.74324,0.73636,0.74144,0.74436,0.73532,0.74468,0.74048,0.73528,0.73776,0.735,0.73368,0.73236,0.72672,0.712,
0.0316228,2428,0.99564,0.99772,0.99688,0.99556,0.99252,0.9898,0.98328,0.97488,0.96208,0.94484,0.9146,0.87104,0.81748,0.74772,0.68488,0.66792,0.68348,0.7054,0.71076,0.72204,0.72248,0.73232,0.73084,0.73044,0.7378,0.7402,0.73348,0.73908,0.74376,0.73872,0.74024,0.7452,0.73968,0.73836,0.73888,0.74404,0.74432,0.74132,0.7396,0.73592,0.73864,0.73432,0.73944,0.73512,0.73192,0.73648,0.73704,0.73188,0.71236,
0.0316228,2429,0.99592,0.9982,0.9972,0.99508,0.99312,0.98988,0.9828,0.975,0.96232,0.94576,0.91256,0.86596,0.81396,0.75352,0.68888,0.67128,0.68148,0.70184,0.71184,0.72272,0.72328,0.72908,0.73108,0.73556,0.73928,0.732,0.73544,0.74124,0.74516,0.73964,0.73944,0.7408,0.74408,0.738,0.7366,0.73556,0.73696,0.73484,0.74328,0.74008,0.74092,0.743,0.74344,0.74504,0.73492,0.73716,0.7372,0.72432,0.71216,
0.0316228,2430,0.9958,0.9982,0.99708,0.99456,0.99228,0.98952,0.98448,0.97596,0.96324,0.9442,0.91052,0.86732,0.814,0.74136,0.68312,0.66876,0.67996,0.70188,0.71224,0.72264,0.73012,0.73532,0.73772,0.73692,0.73412,0.73868,0.74448,0.7346,0.73628,0.73832,0.73892,0.73844,0.737,0.74744,0.73892,0.74356,0.73652,0.73696,0.73588,0.7368,0.73452,0.73764,0.73924,0.73812,0.73556,0.73544,0.72972,0.73096,0.71032,
0.0316228,2431,0.99596,0.99788,0.99724,0.9948,0.99248,0.989,0.98332,0.97408,0.96196,0.94032,0.91472,0.87116,0.8084,0.74484,0.6876,0.66444,0.67556,0.69556,0.71212,0.72924,0.73264,0.72992,0.7274,0.7394,0.7336,0.74504,0.74512,0.74388,0.74148,0.73484,0.73496,0.73764,0.73976,0.7408,0.74052,0.73876,0.74528,0.7416,0.73452,0.73552,0.73248,0.7354,0.7424,0.73944,0.73936,0.74312,0.7378,0.72332,0.71524,
0.0316228,2432,0.99544,0.99804,0.99648,0.9948,0.99284,0.98924,0.98308,0.97392,0.96048,0.94164,0.91468,0.86968,0.81352,0.74672,0.68524,0.66892,0.68416,0.70128,0.71004,0.71668,0.72504,0.73176,0.735,0.73232,0.73604,0.74036,0.74072,0.74476,0.7458,0.74008,0.74,0.73864,0.73944,0.742,0.73832,0.73948,0.74164,0.74176,0.75224,0.73612,0.74236,0.73704,0.73496,0.73576,0.74184,0.74432,0.73108,0.72784,0.71748,
0.0316228,2433,0.99632,0.99852,0.99664,0.99504,0.99232,0.98896,0.98412,0.97684,0.96264,0.94072,0.91252,0.87328,0.81772,0.74644,0.69176,0.67468,0.67508,0.69536,0.71992,0.71656,0.72872,0.73116,0.7312,0.73408,0.73836,0.74352,0.7396,0.7412,0.73644,0.73784,0.7386,0.74024,0.73796,0.74056,0.7436,0.73836,0.73728,0.73828,0.73896,0.73784,0.73568,0.7402,0.74036,0.7424,0.73396,0.73668,0.73232,0.7268,0.71588,
0.0316228,2434,0.99572,0.99808,0.99712,0.99532,0.99296,0.98872,0.98316,0.975,0.96088,0.9412,0.91488,0.86944,0.81848,0.7534,0.6846,0.67368,0.6796,0.69144,0.7082,0.71944,0.72664,0.72672,0.73724,0.73468,0.73428,0.7346,0.74344,0.73912,0.73624,0.7402,0.74424,0.74256,0.74156,0.73812,0.73696,0.74092,0.73636,0.74304,0.74224,0.7362,0.73732,0.73488,0.7336,0.73112,0.7386,0.74212,0.73368,0.73192,0.71396,
0.0316228,2435,0.99496,0.99744,0.99712,0.99396,0.99304,0.9884,0.9824,0.97532,0.96144,0.93972,0.91284,0.865,0.80964,0.7406,0.68424,0.66816,0.68012,0.69696,0.70792,0.72136,0.73336,0.73292,0.73552,0.73368,0.74292,0.73648,0.73932,0.73968,0.74076,0.73548,0.74152,0.74204,0.73916,0.7374,0.7376,0.74224,0.74248,0.74192,0.74048,0.73736,0.73772,0.74372,0.73872,0.73768,0.73796,0.73928,0.72932,0.72228,0.7106,
0.0316228,2436,0.9954,0.99796,0.9968,0.9952,0.9932,0.98988,0.98248,0.9752,0.96256,0.94192,0.9162,0.87308,0.81464,0.73896,0.68812,0.66948,0.68648,0.69592,0.71344,0.72272,0.72152,0.72468,0.73308,0.73088,0.73592,0.74372,0.73696,0.73772,0.73896,0.7412,0.73668,0.7422,0.7458,0.74104,0.745,0.74376,0.73548,0.73416,0.74188,0.7382,0.74008,0.73476,0.74044,0.737,0.73736,0.74004,0.73792,0.72768,0.71712,
0.0316228,2437,0.99544,0.99776,0.997,0.99596,0.99324,0.98856,0.98368,0.97484,0.963,0.9412,0.91492,0.86472,0.81704,0.7422,0.68192,0.66,0.68068,0.69812,0.7094,0.71812,0.7248,0.73496,0.74004,0.73436,0.73312,0.73148,0.7362,0.74032,0.73848,0.73508,0.74168,0.73864,0.7398,0.7398,0.74292,0.73972,0.73392,0.73908,0.74084,0.73932,0.73708,0.74312,0.73968,0.74144,0.73804,0.73364,0.73308,0.72376,0.71296,
0.0316228,2438,0.9962,0.99832,0.99636,0.99552,0.99292,0.98852,0.98224,0.97472,0.96192,0.93956,0.915,0.87208,0.82564,0.75268,0.69172,0.6692,0.68144,0.6878,0.70644,0.72156,0.71856,0.7282,0.737,0.74128,0.73908,0.7398,0.73916,0.7382,0.73948,0.7416,0.7382,0.74068,0.7434,0.74044,0.74172,0.74188,0.73408,0.7396,0.73412,0.73456,0.743,0.736,0.74168,0.74112,0.74404,0.73376,0.73052,0.72592,0.71732,
0.0316228,2439,0.99552,0.99776,0.99692,0.9958,0.99324,0.9894,0.98232,0.97476,0.96092,0.94224,0.91184,0.86708,0.81588,0.75036,0.68804,0.66816,0.68404,0.7034,0.70672,0.71712,0.72692,0.72636,0.73104,0.73432,0.73424,0.73744,0.74272,0.74216,0.74276,0.73964,0.74388,0.74332,0.74388,0.73936,0.73888,0.74012,0.74084,0.73192,0.74464,0.74232,0.73936,0.73604,0.73736,0.7338,0.73584,0.7378,0.7368,0.7264,0.71436,
0.0316228,2440,0.99536,0.99796,0.99688,0.9958,0.99292,0.98876,0.98428,0.9744,0.96316,0.94228,0.91524,0.87456,0.81924,0.75472,0.69504,0.67268,0.68176,0.69248,0.70536,0.71212,0.7226,0.72724,0.73516,0.73876,0.74268,0.741,0.74016,0.74184,0.74364,0.74036,0.7366,0.7318,0.738,0.7438,0.73616,0.73804,0.73844,0.74032,0.73684,0.73788,0.74344,0.74276,0.74516,0.73864,0.73316,0.73936,0.72816,0.72392,0.70888,
0.0316228,2441,0.99548,0.9976,0.99668,0.99536,0.99228,0.98828,0.98408,0.97468,0.96,0.94636,0.91108,0.86848,0.81808,0.74784,0.69096,0.666,0.68552,0.69872,0.71184,0.72196,0.71832,0.73196,0.7372,0.74624,0.74132,0.73756,0.7438,0.73896,0.7416,0.7356,0.7418,0.73608,0.74152,0.744,0.73716,0.74076,0.73352,0.73624,0.74264,0.74168,0.73704,0.73684,0.74356,0.73716,0.739,0.73884,0.73684,0.72384,0.7138,
0.0316228,2442,0.996,0.99764,0.99656,0.99516,0.99312,0.98988,0.98304,0.97424,0.9606,0.9386,0.90832,0.8686,0.8118,0.7442,0.68328,0.66472,0.67456,0.6918,0.71812,0.71904,0.7302,0.73096,0.73968,0.73716,0.7388,0.73096,0.73464,0.73644,0.7408,0.73612,0.74688,0.73868,0.73288,0.733,0.74156,0.74084,0.74404,0.742,0.742,0.741,0.73668,0.73136,0.73884,0.73992,0.74348,0.735,0.73192,0.7224,0.70944,
0.0316228,2443,0.99612,0.99768,0.9966,0.99456,0.9928,0.98856,0.98324,0.97544,0.96064,0.94208,0.9098,0.86844,0.81512,0.74156,0.6818,0.66608,0.6848,0.69784,0.71296,0.72476,0.73024,0.73148,0.73212,0.73604,0.73644,0.73632,0.74012,0.73356,0.73668,0.74364,0.73932,0.7374,0.73836,0.73792,0.74,0.74204,0.7408,0.74776,0.74392,0.7352,0.74192,0.73948,0.74448,0.74028,0.73324,0.73528,0.73236,0.7238,0.71212,
0.0316228,2444,0.99592,0.99748,0.99656,0.99508,0.99312,0.98856,0.98288,0.9754,0.959,0.94052,0.91448,0.8692,0.815,0.74312,0.68844,0.6628,0.682,0.69812,0.71576,0.71712,0.72496,0.72916,0.73956,0.73624,0.73808,0.73264,0.73996,0.74448,0.7346,0.74496,0.73676,0.73656,0.74152,0.739,0.73948,0.73648,0.73888,0.74096,0.73772,0.7392,0.74536,0.73956,0.74444,0.7442,0.73736,0.73888,0.7324,0.7278,0.7158,
0.0316228,2445,0.99612,0.99796,0.997,0.99428,0.99312,0.98852,0.98348,0.97572,0.96148,0.94028,0.90788,0.87084,0.8158,0.74488,0.6848,0.66888,0.67628,0.69256,0.71232,0.71772,0.72824,0.72224,0.73904,0.73636,0.7368,0.73564,0.73932,0.73804,0.7346,0.731,0.74008,0.73932,0.74172,0.7386,0.7444,0.73808,0.73376,0.74476,0.7378,0.73948,0.74804,0.74108,0.73648,0.73832,0.73852,0.73092,0.72628,0.72376,0.71348,
0.0316228,2446,0.99536,0.9986,0.997,0.9944,0.99324,0.98892,0.98464,0.97552,0.96188,0.942,0.9106,0.87012,0.8152,0.74184,0.68816,0.673,0.67996,0.69272,0.70856,0.72476,0.72464,0.73232,0.7356,0.73552,0.73972,0.74176,0.73608,0.73868,0.73796,0.73856,0.74428,0.73972,0.74204,0.7424,0.7442,0.74388,0.73172,0.73536,0.73956,0.744,0.74008,0.74056,0.73456,0.73376,0.74312,0.74112,0.734,0.72584,0.71272,
0.0316228,2447,0.99576,0.998,0.99604,0.99508,0.9924,0.99048,0.9842,0.97564,0.95888,0.94468,0.91232,0.87356,0.8146,0.74096,0.68892,0.66392,0.68484,0.70348,0.70896,0.71928,0.72608,0.73612,0.73424,0.73744,0.73756,0.7374,0.73956,0.7448,0.73968,0.73792,0.74112,0.74136,0.74096,0.74784,0.73272,0.74128,0.7414,0.73912,0.73648,0.74024,0.73072,0.74132,0.7404,0.7324,0.74152,0.73792,0.73768,0.7276,0.71712,
0.0316228,2448,0.9954,0.99788,0.9964,0.99504,0.99212,0.9894,0.9838,0.97364,0.96116,0.94324,0.91128,0.87496,0.811,0.74688,0.68816,0.67012,0.68324,0.69488,0.71228,0.71332,0.7186,0.72872,0.72856,0.73804,0.7342,0.73668,0.7408,0.74492,0.73952,0.7414,0.73652,0.74304,0.74056,0.73736,0.73708,0.73988,0.73716,0.7424,0.74488,0.7358,0.74204,0.74076,0.74,0.73752,0.73504,0.73624,0.73452,0.724,0.71172,
0.0316228,2449,0.9958,0.99732,0.9962,0.99492,0.993,0.9874,0.98256,0.97484,0.96012,0.94088,0.91064,0.86192,0.81068,0.74076,0.6884,0.67088,0.6734,0.69068,0.703,0.7226,0.72504,0.73252,0.73508,0.73344,0.7376,0.74112,0.74108,0.73736,0.74296,0.74568,0.73776,0.7346,0.74116,0.74336,0.74648,0.74296,0.7424,0.73716,0.73936,0.741,0.74456,0.73948,0.7368,0.73332,0.73524,0.74048,0.73616,0.7256,0.704,
0.0316228,2450,0.99584,0.99824,0.99712,0.99576,0.99284,0.98928,0.98336,0.9728,0.96124,0.94324,0.91332,0.8742,0.81356,0.7526,0.68816,0.66552,0.68644,0.6964,0.71148,0.7206,0.72584,0.729,0.73704,0.72964,0.7362,0.73888,0.7386,0.7416,0.73816,0.7382,0.74196,0.74236,0.74432,0.7358,0.7354,0.74012,0.7402,0.73836,0.7332,0.74,0.73312,0.734,0.7412,0.74048,0.7384,0.73504,0.73072,0.72948,0.71532,
0.0316228,2451,0.99568,0.99764,0.99696,0.99536,0.99228,0.99032,0.98348,0.97376,0.96084,0.9426,0.91264,0.87244,0.81344,0.74528,0.6948,0.6816,0.68064,0.69444,0.70576,0.724,0.72868,0.73596,0.73892,0.73852,0.73984,0.73604,0.73292,0.74092,0.73896,0.73904,0.7352,0.736,0.7372,0.73812,0.73856,0.74508,0.7438,0.73772,0.73556,0.74136,0.74028,0.74052,0.73772,0.7402,0.73272,0.73308,0.72308,0.7276,0.71916,
0.0316228,2452,0.99628,0.99756,0.9968,0.99588,0.99324,0.98988,0.98324,0.9758,0.9598,0.94564,0.91328,0.87036,0.81716,0.74804,0.68872,0.67816,0.67556,0.6954,0.70288,0.71492,0.72332,0.73008,0.74176,0.73928,0.74124,0.7422,0.7372,0.73828,0.7358,0.73876,0.74088,0.74316,0.73792,0.7428,0.74024,0.74252,0.73912,0.73932,0.74116,0.74364,0.73816,0.73724,0.7386,0.74196,0.73456,0.73736,0.7358,0.7252,0.71748,
0.0316228,2453,0.9956,0.998,0.99668,0.9954,0.99248,0.98996,0.9836,0.97312,0.96376,0.93952,0.91156,0.87128,0.81308,0.748,0.68804,0.66928,0.67724,0.70412,0.709,0.72172,0.72752,0.72544,0.73384,0.73556,0.73768,0.73316,0.74236,0.7432,0.73964,0.73592,0.7366,0.73916,0.74276,0.73816,0.74028,0.73844,0.74268,0.73224,0.73836,0.74076,0.73804,0.74296,0.74112,0.74192,0.73496,0.73904,0.72776,0.72844,0.71572,
0.0316228,2454,0.99648,0.998,0.99728,0.99484,0.99332,0.98952,0.9838,0.9736,0.96352,0.94304,0.91252,0.87552,0.81676,0.7574,0.6918,0.66884,0.67772,0.69724,0.70484,0.7252,0.72624,0.7324,0.73024,0.73516,0.73984,0.74008,0.7406,0.73848,0.73252,0.73912,0.74196,0.74116,0.74192,0.7414,0.73472,0.73948,0.73732,0.73924,0.73976,0.7418,0.74752,0.74552,0.7398,0.73612,0.73548,0.73096,0.7298,0.73016,0.70924,
0.0316228,2455,0.99548,0.99792,0.99668,0.9954,0.993,0.989,0.98252,0.97512,0.96088,0.94284,0.91296,0.87332,0.817,0.75188,0.68912,0.6698,0.68328,0.70088,0.70996,0.72344,0.73116,0.72316,0.73256,0.7378,0.73672,0.74088,0.74384,0.73984,0.73672,0.73648,0.74216,0.74284,0.73664,0.7334,0.73696,0.73768,0.74784,0.73648,0.74336,0.7392,0.73408,0.74236,0.73404,0.73808,0.73396,0.7454,0.73864,0.73132,0.7162,
0.0316228,2456,0.99648,0.99772,0.99704,0.99588,0.9932,0.99008,0.98364,0.97404,0.96348,0.94352,0.91608,0.8746,0.815,0.75284,0.68556,0.6736,0.68528,0.69832,0.71308,0.72328,0.73096,0.72444,0.73192,0.73852,0.73836,0.7398,0.74388,0.74144,0.74268,0.74116,0.74428,0.74412,0.74056,0.74232,0.73872,0.74036,0.73704,0.73852,0.7396,0.74412,0.73788,0.73896,0.7346,0.73908,0.73736,0.73152,0.73392,0.72536,0.71592,
0.0316228,2457,0.99576,0.99776,0.99708,0.99452,0.99336,0.98804,0.98428,0.97384,0.96192,0.93972,0.91044,0.86308,0.80992,0.7478,0.68088,0.67476,0.68524,0.70212,0.71268,0.72196,0.7252,0.7252,0.73504,0.737,0.74064,0.73852,0.74036,0.73784,0.7396,0.74224,0.7388,0.74068,0.7386,0.73932,0.74204,0.74384,0.73948,0.74112,0.74972,0.75008,0.7362,0.743,0.74524,0.74244,0.7384,0.73488,0.73188,0.72408,0.71648,
0.0316228,2458,0.99568,0.99808,0.99648,0.99516,0.9934,0.98996,0.98436,0.97412,0.96036,0.9422,0.91616,0.87108,0.81212,0.74668,0.6908,0.66984,0.67916,0.7046,0.71328,0.72456,0.73104,0.73088,0.7244,0.73824,0.73432,0.74444,0.73896,0.73972,0.74272,0.7356,0.73504,0.74332,0.74436,0.74076,0.74404,0.74212,0.74188,0.74196,0.73712,0.74248,0.73752,0.74092,0.74392,0.73748,0.7346,0.73268,0.73876,0.72864,0.71696,
