oscillator_number,seed,0&1,1&2,2&3,3&4,4&5,5&6,6&7,7&8,8&9,9&10,10&11,11&12,12&13,13&14,14&15,15&16,16&17,17&18,18&19,19&20,20&21,21&22,22&23,23&24,24&25,25&26,26&27,27&28,28&29,29&30,30&31,31&32,32&33,33&34,34&35,35&36,36&37,37&38,38&39,39&40,40&41,41&42,42&43,43&44,44&45,45&46,46&47,47&48,48&49,
10000,3087,0.99548,0.99772,0.99696,0.99572,0.99384,0.98936,0.98468,0.97384,0.96116,0.94256,0.91264,0.87376,0.81936,0.74872,0.6888,0.65928,0.6866,0.68648,0.71068,0.71912,0.72128,0.73016,0.73696,0.73512,0.7354,0.73512,0.74444,0.73908,0.74488,0.73976,0.73656,0.73248,0.74088,0.74132,0.737,0.73432,0.73988,0.7398,0.74068,0.74168,0.73464,0.74044,0.73892,0.74184,0.73856,0.7366,0.73776,0.728,0.7226,
10000,3088,0.99552,0.99776,0.99732,0.99468,0.99284,0.98872,0.98428,0.97604,0.96232,0.94312,0.90976,0.86988,0.80948,0.74052,0.68816,0.67308,0.68492,0.702,0.71236,0.71752,0.73108,0.73948,0.73928,0.74232,0.74132,0.73508,0.73356,0.73512,0.7396,0.73816,0.74544,0.7424,0.7426,0.73552,0.74288,0.74656,0.7398,0.73684,0.7366,0.74228,0.73676,0.74028,0.73536,0.74472,0.73908,0.73464,0.73212,0.72236,0.71208,
10000,3089,0.99572,0.99828,0.99628,0.99444,0.99248,0.98908,0.98312,0.97672,0.96264,0.94072,0.91196,0.87164,0.80804,0.73892,0.68832,0.67332,0.67436,0.69692,0.71268,0.71988,0.7288,0.72816,0.73248,0.7304,0.7328,0.73816,0.74532,0.74348,0.73948,0.74184,0.74096,0.74388,0.73992,0.74484,0.74636,0.74,0.73976,0.74096,0.73672,0.73796,0.73328,0.739,0.7348,0.74396,0.7398,0.73964,0.73132,0.7266,0.71332,
10000,3090,0.99624,0.998,0.99684,0.99504,0.99264,0.9888,0.98192,0.97456,0.9632,0.94252,0.91668,0.877,0.82516,0.75936,0.693,0.66652,0.67996,0.69388,0.70948,0.7186,0.72908,0.73792,0.73352,0.738,0.73968,0.7338,0.73472,0.74544,0.7482,0.74276,0.739,0.74392,0.73912,0.735,0.73984,0.73748,0.74252,0.74124,0.74436,0.74048,0.73988,0.74016,0.7338,0.7448,0.74028,0.74036,0.73128,0.72684,0.71512,
10000,3091,0.99544,0.99808,0.9966,0.995,0.99232,0.98876,0.98376,0.9748,0.95968,0.94148,0.90972,0.86448,0.8078,0.73404,0.68216,0.66632,0.68384,0.71276,0.71988,0.72076,0.73108,0.73288,0.73712,0.7368,0.7346,0.7386,0.74368,0.73036,0.74716,0.74032,0.74452,0.73856,0.74056,0.7434,0.74824,0.74468,0.7406,0.73916,0.74056,0.7378,0.74412,0.73828,0.74304,0.746,0.7442,0.73512,0.73424,0.73072,0.71164,
10000,3092,0.99592,0.99772,0.99684,0.9956,0.9936,0.98932,0.98292,0.9754,0.96108,0.94312,0.91248,0.873,0.81976,0.74216,0.69372,0.67,0.677,0.70004,0.70416,0.72304,0.72868,0.73476,0.73128,0.73548,0.73976,0.73776,0.73872,0.73572,0.74344,0.74096,0.73944,0.7398,0.74276,0.73528,0.74156,0.73332,0.74148,0.73868,0.73736,0.73784,0.73576,0.73904,0.74232,0.739,0.74012,0.73936,0.73012,0.72664,0.71512,
10000,3093,0.99548,0.99808,0.99704,0.99504,0.99172,0.98924,0.9822,0.97324,0.96136,0.93924,0.91132,0.87048,0.80928,0.7472,0.69364,0.671,0.67868,0.7006,0.71228,0.71348,0.72732,0.73724,0.73572,0.73572,0.73272,0.74268,0.74328,0.74644,0.74148,0.74276,0.74136,0.7416,0.73244,0.74016,0.74424,0.7374,0.73904,0.7398,0.7404,0.74052,0.74068,0.73372,0.74112,0.73724,0.73372,0.72956,0.73396,0.72864,0.71996,
10000,3094,0.99588,0.99788,0.997,0.99584,0.99264,0.98912,0.98296,0.97588,0.96196,0.94232,0.91284,0.874,0.81668,0.74828,0.6904,0.66904,0.68636,0.70204,0.71336,0.71528,0.73012,0.73012,0.73156,0.73632,0.73504,0.73712,0.73872,0.74152,0.74176,0.74164,0.7396,0.73504,0.73672,0.74388,0.7382,0.738,0.73652,0.73552,0.7464,0.7418,0.74136,0.74232,0.74216,0.7372,0.7362,0.7358,0.73492,0.72376,0.71048,
10000,3095,0.99528,0.99792,0.99708,0.99564,0.99288,0.98916,0.98288,0.9746,0.9612,0.939,0.91128,0.86936,0.81008,0.73756,0.68816,0.66804,0.68,0.68972,0.71112,0.72244,0.72636,0.73212,0.73576,0.73824,0.73832,0.73748,0.73552,0.73792,0.73532,0.73868,0.73988,0.7354,0.74348,0.74332,0.74272,0.74388,0.74296,0.74352,0.7424,0.73728,0.74276,0.73896,0.7402,0.739,0.73688,0.73436,0.73056,0.72224,0.71488,
10000,3096,0.99648,0.99812,0.99672,0.9952,0.99264,0.98976,0.98288,0.97348,0.96136,0.94436,0.9158,0.87196,0.819,0.74324,0.69516,0.6666,0.67844,0.69952,0.70972,0.72424,0.73152,0.7332,0.73544,0.74044,0.74428,0.73552,0.73716,0.7346,0.73936,0.7346,0.74328,0.74044,0.73096,0.73528,0.7422,0.74416,0.7358,0.74204,0.7446,0.74112,0.73828,0.73988,0.7398,0.7404,0.74072,0.73372,0.7304,0.72688,0.7114,
10000,3097,0.9962,0.99808,0.99624,0.99416,0.992,0.98884,0.98428,0.97612,0.96064,0.94144,0.91316,0.87156,0.8128,0.74584,0.68628,0.67092,0.67436,0.7,0.71044,0.72276,0.72296,0.72928,0.7316,0.73716,0.7376,0.7358,0.73648,0.7408,0.74492,0.74444,0.74464,0.74012,0.73948,0.74132,0.73904,0.73816,0.737,0.73608,0.73848,0.74232,0.74128,0.74504,0.74172,0.73824,0.73056,0.73224,0.72696,0.72596,0.7124,
10000,3098,0.9958,0.99768,0.99684,0.99536,0.99348,0.98828,0.98232,0.97512,0.9598,0.94024,0.91132,0.86892,0.81648,0.74492,0.6806,0.668,0.67872,0.69464,0.70912,0.72376,0.72552,0.73076,0.7372,0.73816,0.74012,0.7356,0.7402,0.74332,0.73756,0.74412,0.74128,0.74284,0.74024,0.7418,0.74288,0.73492,0.741,0.73752,0.73948,0.73692,0.7428,0.73352,0.7438,0.73716,0.73304,0.73936,0.73144,0.73168,0.71644,
10000,3099,0.99608,0.9986,0.99752,0.99536,0.99332,0.98904,0.98536,0.97536,0.96304,0.9438,0.91732,0.87932,0.82164,0.7602,0.69636,0.67364,0.67548,0.68648,0.70472,0.71884,0.72324,0.73788,0.73576,0.73912,0.73904,0.74524,0.73264,0.73668,0.74212,0.74064,0.74196,0.74704,0.73884,0.74364,0.73784,0.7376,0.74236,0.74492,0.73868,0.74392,0.74484,0.74004,0.73436,0.73596,0.73908,0.7348,0.72968,0.72052,0.71136,
10000,3100,0.99612,0.99796,0.99752,0.99472,0.99316,0.98908,0.98192,0.97476,0.95788,0.93772,0.91052,0.8696,0.81476,0.75032,0.68192,0.66832,0.6862,0.70324,0.6998,0.71572,0.72692,0.72576,0.73284,0.73688,0.74464,0.74004,0.73108,0.73876,0.742,0.7336,0.74372,0.73944,0.74068,0.73968,0.73976,0.73952,0.74256,0.73312,0.74364,0.73928,0.739,0.73864,0.7446,0.73956,0.73688,0.7346,0.73336,0.72436,0.7134,
10000,3101,0.99668,0.99764,0.99692,0.99548,0.993,0.9894,0.98316,0.97416,0.959,0.94036,0.91092,0.8732,0.81008,0.74944,0.69276,0.66652,0.67752,0.6906,0.71132,0.71844,0.72844,0.7346,0.73496,0.73556,0.73228,0.73832,0.73876,0.7414,0.73816,0.74604,0.73464,0.73828,0.73572,0.73852,0.74212,0.7392,0.73732,0.73692,0.74552,0.73744,0.74472,0.73768,0.74204,0.73732,0.73392,0.7324,0.7356,0.73648,0.711,
10000,3102,0.9954,0.99744,0.9968,0.99552,0.99376,0.989,0.98232,0.97624,0.96004,0.93964,0.91492,0.86916,0.813,0.7498,0.687,0.67288,0.67416,0.69388,0.72112,0.71704,0.73104,0.73212,0.73012,0.73332,0.74108,0.73972,0.74172,0.7432,0.74316,0.73676,0.74404,0.73812,0.73892,0.73736,0.73812,0.74088,0.73388,0.74276,0.74124,0.73988,0.74452,0.73588,0.74012,0.74032,0.73632,0.73976,0.7334,0.72532,0.71028,
10000,3103,0.99556,0.99772,0.9964,0.99624,0.99332,0.98928,0.98224,0.9746,0.96504,0.93988,0.91676,0.86976,0.8204,0.75432,0.69448,0.6662,0.68168,0.69804,0.70512,0.71248,0.73012,0.73124,0.74504,0.74252,0.74192,0.73976,0.73836,0.73988,0.74132,0.73544,0.7338,0.73824,0.74552,0.74164,0.7448,0.7382,0.7396,0.73584,0.73896,0.73924,0.74284,0.73684,0.7412,0.74468,0.743,0.73732,0.73064,0.7264,0.71284,
10000,3104,0.99652,0.99816,0.99768,0.99524,0.99344,0.98872,0.9836,0.976,0.9618,0.9412,0.91804,0.8764,0.82332,0.75304,0.69084,0.66804,0.6756,0.693,0.70524,0.7152,0.7304,0.73864,0.73252,0.73736,0.73756,0.73488,0.73716,0.73816,0.74196,0.73596,0.74492,0.74092,0.74124,0.73916,0.7458,0.7316,0.74036,0.73776,0.74028,0.72996,0.74672,0.74016,0.74096,0.7412,0.73784,0.73456,0.73104,0.72752,0.712,
10000,3105,0.99572,0.99788,0.99764,0.99556,0.9926,0.9898,0.98316,0.97384,0.96148,0.94252,0.91356,0.86828,0.81284,0.74664,0.69292,0.6726,0.6842,0.69868,0.71328,0.71656,0.7298,0.72668,0.73604,0.73292,0.73404,0.73604,0.73704,0.74124,0.73644,0.74044,0.73972,0.74256,0.74488,0.73772,0.74752,0.73744,0.738,0.73328,0.73872,0.73732,0.74136,0.73648,0.74424,0.73924,0.73628,0.73672,0.73292,0.72896,0.70976,
10000,3106,0.99608,0.99788,0.99708,0.99532,0.99264,0.98888,0.98408,0.97656,0.96128,0.94192,0.91356,0.8756,0.81652,0.74792,0.6914,0.6724,0.67908,0.69868,0.70816,0.71112,0.72532,0.73336,0.7314,0.73432,0.73396,0.73504,0.7398,0.7372,0.74668,0.74112,0.736,0.74344,0.73908,0.74016,0.74032,0.7378,0.7432,0.74344,0.73692,0.73752,0.74296,0.737,0.73276,0.73264,0.73276,0.73868,0.7296,0.72804,0.72096,
10000,3107,0.99584,0.99788,0.99732,0.99536,0.99292,0.9892,0.98312,0.97436,0.95996,0.93864,0.91172,0.87016,0.81348,0.74296,0.685,0.66848,0.68468,0.69696,0.70984,0.72528,0.72696,0.72688,0.73172,0.73076,0.73856,0.73916,0.74056,0.73536,0.73452,0.73928,0.7406,0.74052,0.74064,0.7384,0.72968,0.7416,0.73936,0.74948,0.7428,0.7418,0.73584,0.73932,0.74364,0.73916,0.7392,0.74044,0.739,0.72072,0.7162,
10000,3108,0.996,0.99812,0.9962,0.99524,0.99372,0.98908,0.98456,0.97384,0.9614,0.93704,0.91056,0.87052,0.80892,0.74232,0.689,0.66908,0.6822,0.69932,0.71548,0.72492,0.72424,0.72924,0.73784,0.73768,0.73204,0.74384,0.73536,0.73416,0.74152,0.73732,0.74796,0.74196,0.74516,0.7414,0.73128,0.73744,0.73708,0.74184,0.74088,0.73808,0.73732,0.73972,0.74172,0.74208,0.73744,0.7446,0.738,0.7286,0.71412,
10000,3109,0.99648,0.99856,0.99704,0.99564,0.99348,0.98972,0.98372,0.97552,0.9624,0.94356,0.91664,0.87832,0.8166,0.7496,0.69368,0.66968,0.6804,0.69576,0.70808,0.71884,0.72624,0.73228,0.73172,0.73568,0.73508,0.73724,0.74128,0.73672,0.74404,0.73356,0.7348,0.735,0.74036,0.7406,0.73512,0.746,0.74396,0.735,0.7382,0.7392,0.73264,0.73348,0.74112,0.74132,0.74768,0.7388,0.72768,0.72428,0.7116,
10000,3110,0.99608,0.99816,0.99676,0.99504,0.99252,0.98824,0.98344,0.97472,0.96108,0.9394,0.91572,0.86972,0.8106,0.744,0.67992,0.6666,0.68612,0.69828,0.70936,0.71884,0.73328,0.73064,0.73568,0.73156,0.74192,0.73896,0.7392,0.7472,0.74252,0.74068,0.74272,0.74468,0.7414,0.74172,0.74084,0.7366,0.74124,0.73264,0.7384,0.73464,0.74076,0.739,0.73644,0.74288,0.73396,0.73436,0.73264,0.71744,0.71144,
10000,3111,0.99624,0.99796,0.99716,0.99516,0.99308,0.98828,0.9826,0.97396,0.96224,0.9368,0.91216,0.8648,0.80884,0.74032,0.6798,0.67092,0.68788,0.69612,0.70728,0.71812,0.72752,0.73136,0.73544,0.72976,0.73528,0.73912,0.74,0.73648,0.7426,0.73524,0.73956,0.7372,0.7396,0.74236,0.73588,0.73948,0.7382,0.73724,0.74124,0.74208,0.74192,0.73916,0.73552,0.73648,0.734,0.73596,0.73532,0.72456,0.71336,
10000,3112,0.99656,0.99768,0.99744,0.99564,0.99272,0.98964,0.98268,0.97752,0.96304,0.94128,0.91332,0.87448,0.8192,0.75368,0.69736,0.66596,0.67516,0.69904,0.71316,0.71068,0.72476,0.73636,0.7414,0.73632,0.73652,0.73984,0.73124,0.74332,0.7446,0.74124,0.74108,0.73668,0.74264,0.73916,0.74004,0.73628,0.74068,0.74448,0.74136,0.7426,0.73796,0.73116,0.73776,0.73876,0.73816,0.73616,0.7294,0.725,0.71968,
10000,3113,0.99612,0.99824,0.99652,0.99548,0.99328,0.98932,0.98356,0.97544,0.9624,0.94216,0.91388,0.86904,0.81892,0.74684,0.68452,0.67604,0.67716,0.69856,0.71128,0.72644,0.7266,0.7296,0.73028,0.73612,0.73844,0.74008,0.73868,0.73644,0.74248,0.73172,0.738,0.73728,0.73676,0.74016,0.73852,0.74232,0.73868,0.74536,0.73816,0.73956,0.74532,0.74676,0.7468,0.73924,0.73868,0.7408,0.73728,0.72644,0.71244,
10000,3114,0.99516,0.9984,0.99696,0.99584,0.9932,0.98784,0.98312,0.97568,0.96096,0.94136,0.9108,0.87096,0.81616,0.74872,0.6882,0.66892,0.687,0.69472,0.71364,0.7196,0.73096,0.7352,0.7362,0.73616,0.73588,0.73272,0.74116,0.74268,0.73924,0.73644,0.73988,0.73712,0.74744,0.7352,0.74024,0.73872,0.73776,0.73592,0.74356,0.74192,0.73956,0.74096,0.74136,0.73344,0.73704,0.73404,0.73292,0.73096,0.71356,
10000,3115,0.99552,0.99796,0.99716,0.99488,0.99344,0.98912,0.98416,0.97684,0.96316,0.944,0.9138,0.87816,0.81812,0.751,0.68176,0.67048,0.67892,0.6946,0.7026,0.71552,0.72608,0.73496,0.73988,0.74208,0.73844,0.74196,0.7406,0.74056,0.73888,0.735,0.73524,0.7366,0.74428,0.74044,0.74084,0.73796,0.73724,0.74424,0.747,0.74524,0.7362,0.74512,0.73912,0.73664,0.736,0.73824,0.7324,0.72204,0.71564,
10000,3116,0.99588,0.9982,0.99712,0.99508,0.99324,0.9884,0.98372,0.97508,0.96084,0.94144,0.9112,0.86932,0.81032,0.74876,0.69116,0.67644,0.6766,0.6896,0.7096,0.71476,0.72596,0.73188,0.73616,0.73568,0.7396,0.73552,0.7348,0.74316,0.74544,0.74784,0.73552,0.74416,0.7382,0.73616,0.73828,0.73756,0.74112,0.7386,0.74008,0.74216,0.73536,0.73824,0.74028,0.7358,0.72928,0.7336,0.72828,0.72636,0.71156,
10000,3117,0.99628,0.998,0.9968,0.995,0.993,0.98996,0.98324,0.97532,0.96008,0.94296,0.91584,0.87056,0.81516,0.75276,0.69904,0.66872,0.67768,0.69352,0.70648,0.7164,0.71912,0.7308,0.73448,0.73208,0.7418,0.7408,0.74276,0.74244,0.73852,0.73328,0.73612,0.73828,0.73544,0.74228,0.73768,0.74332,0.73388,0.74108,0.7434,0.73628,0.73984,0.7318,0.74536,0.7414,0.74364,0.733,0.73624,0.7218,0.71852,
10000,3118,0.99656,0.9976,0.99668,0.99516,0.99264,0.98888,0.98224,0.97484,0.95916,0.94352,0.91064,0.8692,0.81332,0.74912,0.688,0.66232,0.67944,0.69836,0.70824,0.71692,0.72592,0.734,0.73776,0.73904,0.73864,0.74048,0.73608,0.73812,0.74252,0.73812,0.73732,0.73736,0.73988,0.73848,0.74044,0.74544,0.74308,0.73968,0.74808,0.73648,0.74424,0.73732,0.73656,0.73924,0.73676,0.7352,0.73048,0.72436,0.70868,
10000,3119,0.99628,0.99796,0.9964,0.99536,0.99244,0.9884,0.983,0.97396,0.95992,0.94032,0.9106,0.8704,0.80692,0.74076,0.68664,0.663,0.6874,0.7062,0.7112,0.72124,0.72856,0.72868,0.73728,0.74112,0.73396,0.73352,0.74048,0.73664,0.73408,0.74048,0.74108,0.739,0.7354,0.74192,0.7386,0.73936,0.74272,0.74456,0.73944,0.73976,0.73796,0.74436,0.73864,0.73948,0.7362,0.73212,0.73112,0.72644,0.71316,
10000,3120,0.9958,0.99764,0.997,0.9946,0.99184,0.98896,0.98372,0.976,0.96108,0.94248,0.9112,0.87312,0.81724,0.7526,0.68664,0.66648,0.6798,0.68568,0.71248,0.72604,0.73364,0.73092,0.73208,0.73964,0.7352,0.7384,0.73804,0.73648,0.73512,0.7366,0.74224,0.74384,0.7348,0.745,0.74308,0.74008,0.74248,0.73628,0.74188,0.73624,0.73512,0.73724,0.74092,0.7414,0.7352,0.7334,0.72892,0.72836,0.71204,
10000,3121,0.99608,0.9978,0.99732,0.99508,0.99216,0.98912,0.98184,0.97332,0.9612,0.94076,0.91472,0.87076,0.81452,0.74944,0.68944,0.67316,0.6878,0.69604,0.7134,0.71536,0.7232,0.73444,0.73544,0.74092,0.73504,0.739,0.73872,0.74272,0.7366,0.74396,0.74412,0.74328,0.73616,0.74696,0.74176,0.73988,0.73444,0.74164,0.73636,0.73948,0.7368,0.7358,0.73732,0.73932,0.74412,0.73892,0.73444,0.72524,0.70432,
10000,3122,0.99536,0.998,0.99664,0.9946,0.99276,0.98768,0.9826,0.9752,0.96008,0.94232,0.91284,0.86964,0.81536,0.74028,0.68976,0.67168,0.67916,0.69932,0.71752,0.7168,0.72556,0.73352,0.73448,0.73524,0.7384,0.73544,0.73652,0.74444,0.74248,0.73396,0.73744,0.7354,0.73572,0.73404,0.74324,0.74196,0.73848,0.73556,0.74476,0.74496,0.7384,0.73516,0.73468,0.7466,0.73792,0.7346,0.73672,0.72852,0.71392,
10000,3123,0.99628,0.99768,0.99652,0.99596,0.99368,0.99008,0.98236,0.97428,0.96272,0.9424,0.91696,0.86912,0.80872,0.74088,0.68796,0.6712,0.6832,0.69944,0.70684,0.71548,0.72612,0.72792,0.73176,0.74272,0.73508,0.74428,0.74488,0.73652,0.73996,0.73552,0.7404,0.74248,0.7432,0.74004,0.73564,0.73956,0.73132,0.74088,0.7416,0.73972,0.74568,0.73864,0.7438,0.735,0.74148,0.73484,0.7336,0.72808,0.71132,
10000,3124,0.9966,0.9988,0.99664,0.99524,0.99228,0.98924,0.98324,0.97664,0.96176,0.9436,0.91128,0.86684,0.80936,0.7496,0.68684,0.67988,0.67904,0.70504,0.7126,0.72176,0.72896,0.73176,0.73816,0.73812,0.73984,0.73884,0.73988,0.7392,0.73856,0.73976,0.73332,0.74236,0.74076,0.74216,0.73748,0.7352,0.73784,0.74032,0.735,0.74468,0.74252,0.73728,0.73748,0.734,0.73768,0.73448,0.73144,0.72692,0.71612,
10000,3125,0.99568,0.9982,0.99708,0.99528,0.99328,0.98852,0.98292,0.9748,0.95924,0.94164,0.91404,0.87336,0.81788,0.74588,0.68576,0.66948,0.68308,0.69892,0.71396,0.71664,0.7214,0.73116,0.73932,0.73832,0.73792,0.73868,0.73732,0.7398,0.73512,0.74092,0.74148,0.74236,0.73484,0.73872,0.73944,0.73788,0.73468,0.73788,0.73856,0.7432,0.7398,0.7424,0.74488,0.74044,0.73784,0.73208,0.7344,0.7286,0.71484,
10000,3126,0.99544,0.99816,0.99652,0.99576,0.9928,0.98912,0.98188,0.97364,0.96112,0.94172,0.91252,0.8714,0.81124,0.73684,0.68284,0.67652,0.67932,0.69588,0.70704,0.71808,0.73256,0.73252,0.72412,0.73296,0.7348,0.7446,0.736,0.74332,0.74328,0.7464,0.7428,0.7398,0.7446,0.73752,0.74024,0.73564,0.73836,0.7424,0.73824,0.73916,0.74232,0.74692,0.74564,0.73748,0.73504,0.73724,0.73496,0.72976,0.71564,
10000,3127,0.99588,0.998,0.99728,0.99556,0.99272,0.98884,0.98316,0.97216,0.95944,0.94076,0.90952,0.86692,0.81252,0.74284,0.68652,0.67504,0.68192,0.6958,0.7026,0.72016,0.72444,0.72828,0.73532,0.7368,0.73608,0.73764,0.74112,0.7396,0.7432,0.74044,0.74312,0.73984,0.73904,0.74092,0.73816,0.73804,0.7358,0.73704,0.7392,0.74232,0.74064,0.73984,0.73688,0.74028,0.7348,0.73496,0.73576,0.7244,0.71588,
10000,3128,0.99708,0.99772,0.99752,0.99564,0.99272,0.98944,0.98416,0.97448,0.963,0.94216,0.91056,0.87668,0.81492,0.74532,0.68984,0.6628,0.67852,0.69992,0.70548,0.71948,0.7238,0.72504,0.73732,0.73992,0.74104,0.7362,0.73708,0.73976,0.74104,0.73884,0.74404,0.73876,0.74076,0.73924,0.7386,0.74612,0.746,0.73836,0.73908,0.73628,0.7468,0.73476,0.74148,0.73532,0.7458,0.7382,0.73292,0.72152,0.7112,
10000,3129,0.9962,0.99748,0.99684,0.99548,0.99296,0.99084,0.98328,0.97508,0.9632,0.94052,0.91148,0.86944,0.8124,0.74228,0.69016,0.67112,0.67452,0.69624,0.718,0.72196,0.7258,0.73028,0.74148,0.73968,0.74216,0.73508,0.73472,0.7388,0.73868,0.73788,0.73612,0.74388,0.74008,0.73884,0.73836,0.74352,0.74448,0.73584,0.73884,0.73488,0.74104,0.74592,0.74372,0.73844,0.73972,0.73772,0.73548,0.72408,0.71388,
10000,3130,0.99472,0.99792,0.9968,0.9956,0.99236,0.98916,0.98252,0.97492,0.96068,0.94472,0.91304,0.87184,0.80992,0.74748,0.68312,0.672,0.68396,0.69496,0.7098,0.72016,0.72672,0.73104,0.73556,0.73744,0.7378,0.74156,0.74128,0.73728,0.73844,0.74268,0.74048,0.73732,0.74284,0.73744,0.73652,0.73852,0.74072,0.73812,0.73744,0.74416,0.74292,0.74156,0.741,0.74136,0.74728,0.73208,0.73488,0.72576,0.71236,
10000,3131,0.99556,0.9976,0.99708,0.99544,0.9928,0.98916,0.98296,0.97408,0.96132,0.94192,0.9112,0.86872,0.81504,0.74712,0.69404,0.67588,0.67728,0.69852,0.70848,0.71692,0.72544,0.74232,0.73404,0.73376,0.73404,0.7394,0.73808,0.74256,0.73876,0.73796,0.74024,0.7322,0.73608,0.73832,0.74704,0.74068,0.7386,0.73956,0.74408,0.73768,0.7438,0.74336,0.74144,0.74188,0.7378,0.73368,0.73596,0.7286,0.71144,
10000,3132,0.99596,0.99792,0.99628,0.99492,0.99304,0.98848,0.9836,0.97448,0.9618,0.94288,0.91164,0.8684,0.81128,0.74632,0.6834,0.6666,0.6744,0.70484,0.70652,0.72204,0.72676,0.72884,0.73128,0.73832,0.73928,0.74288,0.74344,0.74052,0.73612,0.73252,0.74136,0.73844,0.74112,0.73592,0.73388,0.74,0.73944,0.73764,0.7398,0.74276,0.74452,0.74064,0.73732,0.74032,0.73576,0.73864,0.7378,0.72588,0.71608,
10000,3133,0.99584,0.99768,0.99628,0.99488,0.99304,0.9888,0.98332,0.9748,0.961,0.94344,0.91472,0.87196,0.81512,0.7412,0.68784,0.66912,0.67948,0.70164,0.7106,0.722,0.73148,0.73416,0.73468,0.73844,0.73832,0.73828,0.73924,0.748,0.74,0.74092,0.73748,0.73904,0.73848,0.74132,0.7364,0.74424,0.74164,0.74024,0.74304,0.74656,0.74528,0.74376,0.73652,0.7346,0.73916,0.73656,0.737,0.72396,0.71392,
10000,3134,0.99568,0.99792,0.997,0.99608,0.99316,0.98928,0.98376,0.97668,0.96364,0.94196,0.91268,0.87228,0.8202,0.74956,0.68288,0.68028,0.68168,0.69676,0.7112,0.71764,0.72528,0.73624,0.734,0.74272,0.73976,0.7378,0.7338,0.73556,0.7342,0.73752,0.73564,0.74188,0.7382,0.73948,0.73976,0.73908,0.74452,0.73804,0.74028,0.736,0.73972,0.73748,0.73304,0.73488,0.73544,0.73192,0.73016,0.72684,0.72016,
10000,3135,0.99584,0.99812,0.99676,0.99484,0.99336,0.98916,0.98276,0.97444,0.95872,0.93976,0.91124,0.8688,0.81228,0.73908,0.68584,0.6754,0.6736,0.70336,0.71012,0.72128,0.72672,0.7348,0.73276,0.73432,0.73988,0.74168,0.73848,0.74208,0.74124,0.7314,0.73848,0.74036,0.742,0.7432,0.73844,0.74072,0.73532,0.7448,0.73448,0.74008,0.75076,0.7404,0.7376,0.74052,0.7384,0.73388,0.73584,0.7308,0.716,
10000,3136,0.99596,0.99828,0.99652,0.99492,0.99292,0.98984,0.98364,0.97384,0.96204,0.9442,0.91192,0.87024,0.81524,0.74504,0.6814,0.67244,0.68484,0.69988,0.70756,0.71364,0.72464,0.73284,0.73224,0.74096,0.7376,0.73596,0.73372,0.73592,0.74232,0.73964,0.73996,0.73772,0.74156,0.7388,0.74452,0.74384,0.74352,0.74016,0.74144,0.73888,0.73472,0.73368,0.73368,0.73388,0.73828,0.73344,0.72736,0.72364,0.71648,
10000,3137,0.99584,0.99776,0.99688,0.99436,0.9932,0.98788,0.982,0.973,0.96192,0.93784,0.91156,0.86772,0.81076,0.744,0.68196,0.6672,0.68156,0.70524,0.71604,0.72116,0.72508,0.72924,0.72808,0.73188,0.73892,0.74508,0.74312,0.73972,0.73672,0.73604,0.7386,0.73928,0.74136,0.7436,0.74212,0.74548,0.74604,0.74064,0.7378,0.7366,0.73912,0.73844,0.73972,0.74112,0.737,0.7388,0.73668,0.73108,0.7192,
10000,3138,0.99552,0.99812,0.99764,0.9952,0.99316,0.98768,0.98272,0.9732,0.9628,0.93864,0.91144,0.86408,0.80604,0.73724,0.6734,0.67272,0.682,0.69504,0.71032,0.71556,0.72144,0.72848,0.73152,0.73736,0.74032,0.73752,0.74288,0.74544,0.73832,0.73824,0.74236,0.74888,0.74088,0.74036,0.73728,0.74524,0.74128,0.74412,0.74632,0.74172,0.73932,0.73876,0.73992,0.74092,0.73876,0.73248,0.73632,0.72724,0.7158,
10000,3139,0.9966,0.9974,0.99704,0.9956,0.99308,0.98884,0.98472,0.97592,0.96176,0.94352,0.91728,0.8736,0.81196,0.74516,0.69212,0.6676,0.67736,0.69392,0.7134,0.72996,0.72136,0.7334,0.73316,0.74016,0.74016,0.7368,0.733,0.73556,0.74148,0.73536,0.74064,0.74196,0.73968,0.74088,0.74408,0.73572,0.73516,0.7372,0.73852,0.73904,0.73612,0.74052,0.74008,0.73728,0.7374,0.73864,0.73052,0.72732,0.71596,
10000,3140,0.996,0.99804,0.99692,0.99588,0.9924,0.98884,0.982,0.97436,0.96072,0.94296,0.9128,0.87028,0.81688,0.7402,0.69168,0.66612,0.68324,0.70252,0.70476,0.7182,0.72608,0.73532,0.73624,0.73596,0.738,0.73928,0.74372,0.7412,0.7408,0.73904,0.73528,0.74136,0.74184,0.74232,0.73992,0.73764,0.73824,0.74528,0.7368,0.73776,0.73604,0.7458,0.74284,0.7372,0.73948,0.7322,0.73396,0.72612,0.71464,
10000,3141,0.99592,0.99776,0.99688,0.99432,0.99372,0.99004,0.98268,0.97376,0.96084,0.93888,0.90992,0.87044,0.81136,0.74416,0.68388,0.66484,0.6788,0.70104,0.71068,0.71996,0.72984,0.72856,0.736,0.73524,0.7386,0.743,0.73284,0.73756,0.74032,0.74432,0.73688,0.73856,0.74228,0.74776,0.73824,0.74356,0.73692,0.73724,0.73336,0.73788,0.73932,0.73152,0.7484,0.73884,0.73732,0.73832,0.73012,0.72856,0.71392,
