oscillator_number,seed,l = 0_K,l = 0_gamma,l = 1_K,l = 1_gamma,l = 2_K,l = 2_gamma,l = 3_K,l = 3_gamma,l = 4_K,l = 4_gamma,l = 5_K,l = 5_gamma,l = 6_K,l = 6_gamma,l = 7_K,l = 7_gamma,l = 8_K,l = 8_gamma,l = 9_K,l = 9_gamma,l = 10_K,l = 10_gamma,l = 11_K,l = 11_gamma,l = 12_K,l = 12_gamma,l = 13_K,l = 13_gamma,l = 14_K,l = 14_gamma,l = 15_K,l = 15_gamma,l = 16_K,l = 16_gamma,l = 17_K,l = 17_gamma,l = 18_K,l = 18_gamma,l = 19_K,l = 19_gamma,l = 20_K,l = 20_gamma,l = 21_K,l = 21_gamma,l = 22_K,l = 22_gamma,l = 23_K,l = 23_gamma,l = 24_K,l = 24_gamma,l = 25_K,l = 25_gamma,l = 26_K,l = 26_gamma,l = 27_K,l = 27_gamma,l = 28_K,l = 28_gamma,l = 29_K,l = 29_gamma,l = 30_K,l = 30_gamma,l = 31_K,l = 31_gamma,l = 32_K,l = 32_gamma,l = 33_K,l = 33_gamma,l = 34_K,l = 34_gamma,l = 35_K,l = 35_gamma,l = 36_K,l = 36_gamma,l = 37_K,l = 37_gamma,l = 38_K,l = 38_gamma,l = 39_K,l = 39_gamma,l = 40_K,l = 40_gamma,l = 41_K,l = 41_gamma,l = 42_K,l = 42_gamma,l = 43_K,l = 43_gamma,l = 44_K,l = 44_gamma,l = 45_K,l = 45_gamma,l = 46_K,l = 46_gamma,l = 47_K,l = 47_gamma,l = 48_K,l = 48_gamma,l = 49_K,l = 49_gamma,
10000,3148,0.610489,0.597091,0.539493,0.608878,0.631686,0.583176,0.603616,0.611344,0.579221,0.583253,0.62061,0.56644,0.541852,0.589187,0.557098,0.649435,0.59274,0.613699,0.596557,0.623417,0.621776,0.602708,0.558527,0.587058,0.618073,0.6013,0.576935,0.600343,0.59638,0.604531,0.612765,0.588384,0.605221,0.595948,0.591394,0.592529,0.587337,0.581673,0.599063,0.609283,0.596824,0.577406,0.614609,0.57603,0.5935,0.608144,0.587719,0.594222,0.597484,0.613459,0.617485,0.554241,0.621223,0.640804,0.618486,0.587179,0.607496,0.601224,0.591237,0.653154,0.589652,0.59882,0.601697,0.585029,0.553937,0.621738,0.612254,0.618983,0.604326,0.606322,0.627526,0.597909,0.584485,0.632986,0.596142,0.620974,0.638877,0.616854,0.612294,0.622513,0.605605,0.59611,0.594624,0.607716,0.627642,0.590482,0.637013,0.615845,0.592948,0.594563,0.610332,0.584997,0.576055,0.602628,0.617204,0.544108,0.598833,0.5687,0.609381,0.595855,
10000,3149,0.574513,0.672538,0.575948,0.622424,0.611451,0.650658,0.582721,0.557082,0.556194,0.583427,0.560391,0.652978,0.581268,0.616574,0.601514,0.631492,0.58346,0.577797,0.593715,0.583133,0.602402,0.608232,0.555401,0.569732,0.597599,0.620472,0.611379,0.600104,0.624319,0.588439,0.600509,0.607692,0.570622,0.570698,0.590444,0.619826,0.609782,0.579108,0.609585,0.591522,0.632505,0.612805,0.579395,0.600519,0.580052,0.591923,0.58841,0.634886,0.597774,0.589573,0.603244,0.607022,0.586177,0.606936,0.605337,0.597671,0.586951,0.592302,0.601045,0.600756,0.597963,0.616787,0.612717,0.556341,0.616915,0.616447,0.591128,0.589179,0.591914,0.591329,0.637204,0.586102,0.605108,0.608596,0.603334,0.596718,0.61689,0.628284,0.571001,0.62642,0.567681,0.594807,0.614706,0.620837,0.613688,0.612591,0.638112,0.590876,0.630645,0.631152,0.592029,0.588017,0.612284,0.620029,0.603438,0.597466,0.648061,0.607708,0.575612,0.646817,
10000,3150,0.6183,0.615039,0.617819,0.599147,0.570762,0.592694,0.578737,0.613851,0.603016,0.626179,0.604748,0.612793,0.609652,0.578985,0.613128,0.654859,0.64361,0.639651,0.5866,0.631505,0.600909,0.619034,0.631757,0.619568,0.629953,0.612617,0.602015,0.592496,0.584935,0.558471,0.572014,0.611067,0.610839,0.611718,0.629615,0.575905,0.603997,0.611624,0.555934,0.599744,0.587893,0.571315,0.587275,0.579627,0.566403,0.572361,0.604893,0.594933,0.59639,0.608217,0.594095,0.599098,0.578531,0.602164,0.629488,0.604068,0.618154,0.594537,0.6308,0.61056,0.616787,0.58147,0.618938,0.624975,0.606743,0.611898,0.57092,0.610182,0.614046,0.598776,0.594067,0.616033,0.594943,0.601747,0.592437,0.634471,0.571781,0.609927,0.617488,0.609331,0.631059,0.632132,0.602235,0.603682,0.610001,0.571797,0.584211,0.602938,0.625245,0.605241,0.59646,0.591081,0.578189,0.582903,0.572305,0.627194,0.609465,0.579888,0.615528,0.563606,
10000,3151,0.611104,0.601239,0.606826,0.608096,0.618912,0.576242,0.615887,0.590198,0.615548,0.591231,0.595245,0.603812,0.590944,0.602196,0.593909,0.623161,0.627635,0.578708,0.596036,0.608711,0.598592,0.601193,0.551028,0.632672,0.574245,0.568975,0.58432,0.607311,0.577132,0.584852,0.601657,0.601225,0.60905,0.591536,0.613241,0.617668,0.583613,0.617303,0.592975,0.611257,0.579472,0.62426,0.650372,0.646988,0.601306,0.608968,0.573034,0.602686,0.623624,0.57454,0.624401,0.626107,0.616833,0.606683,0.595324,0.567461,0.618989,0.610705,0.608396,0.618487,0.589737,0.578176,0.597502,0.613386,0.609851,0.599112,0.586877,0.605558,0.575804,0.612907,0.596523,0.593816,0.597416,0.577543,0.583256,0.579084,0.589714,0.598881,0.619013,0.578502,0.590293,0.601658,0.578391,0.625266,0.602865,0.569869,0.603774,0.600704,0.609494,0.584366,0.62487,0.64016,0.57272,0.618947,0.61414,0.577766,0.625795,0.572672,0.60913,0.604766,
10000,3152,0.573654,0.589961,0.620058,0.555413,0.61438,0.605024,0.622829,0.63393,0.608266,0.58513,0.611678,0.567001,0.582313,0.594521,0.590721,0.59667,0.577035,0.614914,0.584546,0.648498,0.593843,0.624253,0.582309,0.604407,0.567561,0.602392,0.608584,0.620242,0.601269,0.599469,0.611301,0.616431,0.62479,0.588669,0.613747,0.606442,0.616761,0.597209,0.588897,0.588983,0.594224,0.60604,0.63248,0.661961,0.634135,0.597107,0.609692,0.603626,0.583516,0.602792,0.601257,0.595149,0.579998,0.5964,0.602387,0.602293,0.578477,0.585416,0.62099,0.616529,0.606872,0.607815,0.58224,0.64864,0.608842,0.585883,0.568391,0.602074,0.630578,0.607014,0.592416,0.597921,0.628401,0.611584,0.575927,0.620055,0.594429,0.60491,0.620199,0.623731,0.58675,0.607309,0.599363,0.621291,0.595233,0.588496,0.635067,0.603107,0.602231,0.589757,0.589464,0.629467,0.62076,0.59484,0.57406,0.589291,0.623354,0.59076,0.581629,0.592348,
10000,3153,0.655425,0.618583,0.643466,0.608436,0.626652,0.616088,0.621972,0.58698,0.599448,0.645019,0.593491,0.634317,0.605475,0.59486,0.629126,0.592851,0.631355,0.650038,0.596456,0.577503,0.614909,0.622345,0.623971,0.601156,0.661459,0.601967,0.60597,0.622923,0.648934,0.605296,0.631787,0.650886,0.607901,0.64182,0.610077,0.621416,0.597497,0.611387,0.606885,0.64089,0.602562,0.592582,0.594556,0.591026,0.611797,0.628086,0.606691,0.644478,0.61805,0.608886,0.604989,0.554583,0.581977,0.575223,0.59738,0.583881,0.623896,0.59012,0.597831,0.617163,0.623398,0.617749,0.598248,0.592164,0.596536,0.570644,0.634472,0.589605,0.594882,0.596873,0.618489,0.605473,0.616157,0.599195,0.575833,0.582822,0.608324,0.63164,0.598258,0.612216,0.605052,0.603896,0.6281,0.610342,0.59515,0.610685,0.570736,0.588285,0.620435,0.610463,0.610545,0.637538,0.568466,0.638795,0.60403,0.597139,0.591214,0.606344,0.58864,0.62704,
10000,3154,0.662455,0.555963,0.607005,0.658536,0.59661,0.64341,0.600854,0.597608,0.56894,0.58616,0.587809,0.584975,0.595384,0.629662,0.6076,0.5634,0.593751,0.588917,0.601277,0.608342,0.601371,0.598436,0.635277,0.633699,0.620624,0.586415,0.646153,0.631562,0.59298,0.599037,0.593274,0.599135,0.60655,0.578157,0.575989,0.572016,0.611598,0.579883,0.60511,0.57273,0.623104,0.583774,0.615542,0.609375,0.557991,0.590815,0.592045,0.607569,0.6164,0.584469,0.596041,0.595838,0.618384,0.591599,0.569685,0.575753,0.650074,0.59184,0.590878,0.588592,0.567768,0.589051,0.635476,0.616382,0.622825,0.577737,0.613835,0.609125,0.626459,0.6203,0.616215,0.604858,0.596629,0.600096,0.644064,0.60968,0.590429,0.601478,0.606172,0.585656,0.614297,0.597189,0.607511,0.581698,0.633158,0.6145,0.596441,0.625134,0.618525,0.5901,0.587378,0.582424,0.609398,0.611109,0.591824,0.613635,0.619253,0.567635,0.630238,0.625614,
10000,3155,0.636943,0.585458,0.657932,0.608504,0.566539,0.618786,0.628552,0.600867,0.568351,0.576785,0.571971,0.556819,0.564997,0.624187,0.634597,0.604273,0.62637,0.620309,0.540329,0.637402,0.602636,0.598626,0.573734,0.616823,0.573217,0.598472,0.603454,0.628174,0.587736,0.592824,0.592162,0.609666,0.590524,0.614547,0.591176,0.617151,0.588259,0.633552,0.613047,0.603568,0.604049,0.615406,0.622356,0.61238,0.563531,0.621498,0.574317,0.622693,0.597705,0.571218,0.579471,0.586552,0.567872,0.599865,0.599808,0.609386,0.560769,0.582824,0.601798,0.596579,0.571873,0.610165,0.619147,0.563836,0.592546,0.599021,0.631727,0.594737,0.596712,0.593631,0.63013,0.589548,0.597673,0.606291,0.640188,0.624074,0.624502,0.60419,0.609736,0.612137,0.587209,0.580165,0.628303,0.577438,0.622423,0.603395,0.632898,0.604036,0.593223,0.607358,0.588176,0.618782,0.597491,0.593412,0.595667,0.596251,0.568932,0.587193,0.621634,0.620532,
10000,3156,0.575984,0.617371,0.583796,0.620525,0.587009,0.603576,0.592703,0.588198,0.616992,0.605459,0.565216,0.611744,0.623174,0.589886,0.616677,0.601604,0.603929,0.56811,0.606471,0.598528,0.542588,0.560834,0.619983,0.631035,0.587024,0.620301,0.610775,0.623616,0.606801,0.644766,0.617551,0.579526,0.608604,0.574631,0.631351,0.593059,0.623487,0.61329,0.605366,0.612984,0.591222,0.6194,0.578457,0.586663,0.581453,0.590817,0.602507,0.578678,0.583067,0.62848,0.594138,0.588625,0.618627,0.580583,0.600739,0.581979,0.573984,0.607715,0.628524,0.585998,0.596786,0.580805,0.617302,0.586789,0.609034,0.620405,0.586137,0.589087,0.587037,0.616018,0.573894,0.581534,0.584191,0.592725,0.599003,0.616456,0.571876,0.606561,0.619139,0.622228,0.614356,0.573663,0.59367,0.608947,0.622119,0.596897,0.610387,0.618991,0.602076,0.623921,0.605079,0.556551,0.632563,0.620026,0.610312,0.591831,0.587702,0.597506,0.602388,0.593518,
10000,3157,0.582463,0.60055,0.575299,0.598581,0.623841,0.625872,0.583423,0.631129,0.615126,0.606296,0.596098,0.590448,0.63513,0.607777,0.603836,0.622229,0.603233,0.581897,0.645253,0.586675,0.572909,0.594122,0.602816,0.615058,0.590057,0.608275,0.609823,0.610926,0.635111,0.596492,0.583474,0.562774,0.622491,0.596753,0.599564,0.579665,0.628607,0.578459,0.616987,0.581897,0.614405,0.59007,0.633082,0.600986,0.606766,0.61681,0.585629,0.610242,0.605459,0.589468,0.614637,0.605406,0.618209,0.586401,0.577298,0.615385,0.606652,0.605949,0.631525,0.603703,0.568781,0.596099,0.612671,0.597079,0.585632,0.57715,0.604248,0.603871,0.592709,0.581796,0.588925,0.612062,0.632098,0.601931,0.555983,0.612572,0.560059,0.564076,0.607838,0.619644,0.573804,0.606421,0.638964,0.61645,0.621192,0.614495,0.595824,0.608047,0.639087,0.588221,0.599711,0.58327,0.564071,0.585492,0.609691,0.608989,0.591328,0.610073,0.590379,0.61355,
10000,3158,0.602927,0.587353,0.615588,0.571708,0.609642,0.600249,0.62273,0.629266,0.614792,0.576054,0.579451,0.571634,0.597486,0.605283,0.614464,0.555765,0.558563,0.563401,0.621359,0.559042,0.572963,0.619168,0.601723,0.61391,0.586504,0.575917,0.588016,0.589624,0.577959,0.593189,0.597914,0.617459,0.577878,0.651219,0.599427,0.616903,0.616738,0.61249,0.636743,0.639554,0.616243,0.612637,0.608186,0.605484,0.636037,0.585333,0.605856,0.607133,0.607857,0.580757,0.613279,0.592926,0.572093,0.585188,0.610873,0.630204,0.608664,0.582146,0.594683,0.606808,0.572297,0.587531,0.579638,0.585428,0.605578,0.631253,0.617649,0.604762,0.600801,0.600517,0.586373,0.627545,0.648646,0.623928,0.639635,0.586288,0.602862,0.60934,0.61093,0.6091,0.567411,0.627611,0.57374,0.606625,0.609464,0.611089,0.598277,0.583724,0.617439,0.63557,0.5785,0.588273,0.605802,0.556249,0.612092,0.612027,0.623525,0.637957,0.633074,0.619113,
10000,3159,0.574893,0.593909,0.637993,0.565592,0.580041,0.602598,0.615077,0.584293,0.614025,0.58682,0.629441,0.618603,0.598759,0.615268,0.616308,0.626545,0.61994,0.577827,0.588184,0.583805,0.61808,0.606003,0.633705,0.594169,0.599711,0.624687,0.595994,0.599146,0.548674,0.573632,0.572737,0.612344,0.555688,0.610701,0.601343,0.567111,0.578714,0.58005,0.61782,0.609174,0.601958,0.608103,0.626091,0.593023,0.603826,0.636832,0.614367,0.599274,0.562769,0.621051,0.59309,0.628997,0.61059,0.573155,0.610395,0.619922,0.609768,0.579227,0.600973,0.584994,0.596957,0.582378,0.577006,0.610777,0.594722,0.600609,0.605039,0.637562,0.580639,0.598265,0.594508,0.575801,0.588433,0.595348,0.590612,0.5965,0.608795,0.635259,0.58803,0.597723,0.621102,0.595835,0.62147,0.617661,0.622599,0.589902,0.615089,0.59813,0.622061,0.6064,0.650635,0.583981,0.59024,0.616432,0.592933,0.551801,0.60047,0.580071,0.590949,0.572872,
10000,3160,0.576206,0.606351,0.626812,0.647711,0.611607,0.580634,0.603388,0.633032,0.608374,0.583517,0.608175,0.612889,0.615814,0.58779,0.587289,0.626748,0.596128,0.595399,0.594871,0.641725,0.586426,0.602521,0.575006,0.61586,0.588862,0.622387,0.634053,0.617278,0.605585,0.622331,0.5888,0.654395,0.572393,0.597892,0.603701,0.622397,0.547065,0.617747,0.616952,0.612979,0.601289,0.561618,0.572721,0.598049,0.59242,0.623388,0.623894,0.628061,0.558995,0.591687,0.604309,0.600709,0.601257,0.627535,0.638815,0.603803,0.615526,0.586826,0.592312,0.596639,0.635493,0.590844,0.593928,0.583564,0.583407,0.618441,0.63417,0.603126,0.586634,0.570073,0.582167,0.606202,0.591801,0.612798,0.641267,0.623791,0.609805,0.590372,0.602027,0.572929,0.623842,0.586768,0.604235,0.589027,0.608415,0.611733,0.611324,0.563476,0.599269,0.632012,0.592195,0.596455,0.588129,0.638574,0.621138,0.590716,0.61782,0.614546,0.601805,0.654646,
10000,3161,0.608327,0.60046,0.612713,0.556695,0.584097,0.598454,0.632039,0.53741,0.579856,0.588134,0.631662,0.616354,0.562701,0.626907,0.615492,0.640646,0.556505,0.617818,0.558562,0.563938,0.574232,0.616056,0.622246,0.59415,0.60684,0.617109,0.601323,0.622701,0.593168,0.648559,0.642603,0.599936,0.648634,0.609021,0.635915,0.566956,0.629622,0.571185,0.632275,0.578356,0.583499,0.644787,0.587249,0.620612,0.583454,0.604362,0.572039,0.558822,0.59335,0.610404,0.603343,0.609563,0.606158,0.63054,0.615495,0.590118,0.58861,0.599457,0.59828,0.562513,0.603005,0.598418,0.618152,0.591842,0.576436,0.615744,0.624754,0.613712,0.619471,0.593309,0.62075,0.571715,0.615375,0.624578,0.609788,0.619124,0.586134,0.592126,0.602647,0.606452,0.621475,0.581456,0.577521,0.605981,0.612441,0.603474,0.592861,0.618726,0.600334,0.610926,0.583617,0.565271,0.593431,0.575611,0.586716,0.59444,0.63932,0.593511,0.640064,0.598793,
10000,3162,0.640741,0.614212,0.585195,0.625975,0.620948,0.594227,0.563875,0.593888,0.597195,0.610745,0.578814,0.596072,0.603915,0.614492,0.625971,0.602493,0.621509,0.624043,0.586799,0.593969,0.593794,0.604772,0.592508,0.599252,0.637665,0.604631,0.630534,0.614917,0.581352,0.614178,0.608252,0.610835,0.618544,0.611933,0.617362,0.603848,0.596705,0.57568,0.581888,0.598243,0.622551,0.608663,0.601888,0.612707,0.609521,0.591339,0.592547,0.581393,0.590911,0.58107,0.59913,0.603281,0.610015,0.553624,0.598167,0.627024,0.600016,0.584806,0.571689,0.602378,0.572631,0.594827,0.603339,0.598905,0.624855,0.612353,0.577384,0.595338,0.618301,0.596148,0.561707,0.593081,0.574375,0.618805,0.626098,0.6249,0.601195,0.599839,0.625515,0.601538,0.580595,0.632554,0.615643,0.630586,0.635541,0.588788,0.60854,0.61786,0.610287,0.604072,0.613043,0.570613,0.572018,0.562243,0.605391,0.593393,0.571085,0.568086,0.58697,0.601925,
10000,3163,0.611534,0.639373,0.575484,0.639952,0.599341,0.612552,0.628947,0.602446,0.618374,0.609662,0.56531,0.616456,0.633718,0.611104,0.586831,0.617759,0.593344,0.601218,0.593509,0.585115,0.576219,0.592894,0.598263,0.596731,0.601376,0.580351,0.602196,0.61988,0.628959,0.613596,0.601758,0.637645,0.602616,0.600451,0.612901,0.575353,0.640981,0.616895,0.616139,0.589466,0.610238,0.571394,0.620856,0.617542,0.605442,0.613389,0.62306,0.588963,0.604357,0.57238,0.616146,0.609275,0.593897,0.643945,0.600616,0.588313,0.601757,0.604954,0.589552,0.637622,0.588448,0.617989,0.564512,0.592891,0.640167,0.582415,0.589305,0.607468,0.604039,0.586403,0.626891,0.627267,0.60004,0.585949,0.583914,0.595487,0.604886,0.639073,0.616679,0.563394,0.58501,0.600137,0.593695,0.60685,0.588174,0.627753,0.613751,0.597796,0.565756,0.582615,0.604189,0.584832,0.610971,0.626025,0.591644,0.574244,0.618602,0.62629,0.610597,0.583634,
10000,3164,0.620252,0.59843,0.605548,0.572034,0.624331,0.595776,0.612758,0.582158,0.570693,0.572099,0.619991,0.602793,0.599656,0.610978,0.59834,0.591478,0.613247,0.656568,0.626581,0.583303,0.629372,0.580143,0.644049,0.587329,0.570837,0.618377,0.597751,0.604992,0.575926,0.567715,0.597511,0.614737,0.576738,0.607745,0.621499,0.606086,0.595366,0.602684,0.585959,0.575026,0.595694,0.634778,0.591481,0.590958,0.612756,0.59493,0.615731,0.58538,0.594446,0.602173,0.605905,0.613842,0.613554,0.577805,0.612616,0.607017,0.618357,0.623776,0.632843,0.6273,0.643359,0.588639,0.591638,0.621737,0.617234,0.597168,0.605725,0.595708,0.631342,0.637865,0.599708,0.610303,0.571206,0.598202,0.610819,0.59433,0.560002,0.586444,0.633854,0.598683,0.565364,0.591643,0.596102,0.59789,0.631744,0.584442,0.591346,0.592453,0.611129,0.626339,0.613286,0.589234,0.570805,0.586395,0.601826,0.606408,0.617848,0.60497,0.562384,0.612851,
10000,3165,0.570441,0.579727,0.622102,0.621021,0.604722,0.582935,0.617741,0.597816,0.652571,0.606865,0.567787,0.559029,0.607055,0.569044,0.599577,0.619572,0.612521,0.595267,0.577019,0.601125,0.62628,0.601397,0.586653,0.611926,0.644371,0.572772,0.598339,0.60307,0.607812,0.588841,0.621678,0.602906,0.593086,0.594559,0.559911,0.598848,0.596087,0.5622,0.592852,0.613816,0.618985,0.61327,0.593651,0.550317,0.62387,0.578916,0.612546,0.5895,0.628448,0.599299,0.578664,0.622413,0.58005,0.571469,0.575598,0.591085,0.598118,0.562903,0.607604,0.57233,0.597232,0.592609,0.633252,0.569002,0.607396,0.598019,0.560904,0.618607,0.591788,0.574498,0.577328,0.619055,0.622608,0.606667,0.605927,0.613154,0.604989,0.606743,0.604646,0.572902,0.608861,0.610354,0.579135,0.604217,0.596567,0.603271,0.579106,0.623704,0.609952,0.595455,0.596073,0.586684,0.63148,0.623526,0.594813,0.57309,0.621086,0.634471,0.608959,0.596633,
10000,3166,0.580985,0.56638,0.559164,0.598312,0.596239,0.589024,0.619076,0.609387,0.610993,0.600708,0.620623,0.612469,0.592618,0.612116,0.607181,0.61869,0.590236,0.585331,0.600535,0.59125,0.578541,0.57774,0.59662,0.554697,0.595527,0.586516,0.591576,0.619705,0.623793,0.600899,0.627311,0.600938,0.653592,0.593531,0.610679,0.624885,0.608915,0.59048,0.633592,0.571627,0.621692,0.603048,0.595455,0.617661,0.58191,0.580222,0.62203,0.586049,0.640871,0.584774,0.598356,0.605983,0.596893,0.61907,0.598913,0.603218,0.610837,0.598368,0.586739,0.601261,0.620468,0.646588,0.561024,0.608472,0.596705,0.62706,0.63594,0.562403,0.59001,0.601614,0.615394,0.601869,0.593268,0.639868,0.534919,0.588832,0.629922,0.619482,0.574647,0.5623,0.6179,0.596886,0.597888,0.602312,0.600958,0.599639,0.621752,0.57074,0.610019,0.594737,0.563971,0.636283,0.593808,0.578912,0.577976,0.605574,0.596496,0.609534,0.60275,0.587597,
10000,3167,0.599637,0.604647,0.563111,0.600248,0.601358,0.604984,0.62647,0.572128,0.600008,0.556363,0.593389,0.569224,0.587873,0.613964,0.638239,0.620923,0.592161,0.575523,0.613339,0.638761,0.579642,0.583749,0.572043,0.591857,0.600273,0.623406,0.549958,0.622608,0.578028,0.623774,0.580407,0.589695,0.594225,0.596699,0.56138,0.57124,0.584555,0.588999,0.600048,0.585497,0.566995,0.618706,0.627315,0.625245,0.607043,0.626509,0.567347,0.615794,0.612724,0.624869,0.595356,0.598077,0.591726,0.595313,0.614642,0.601715,0.562804,0.625214,0.605351,0.626135,0.558784,0.600336,0.635952,0.614541,0.550866,0.621714,0.594863,0.606586,0.615422,0.586384,0.634769,0.610009,0.595371,0.619767,0.583182,0.597439,0.586784,0.587134,0.64073,0.59302,0.592898,0.618001,0.589915,0.591802,0.610659,0.616822,0.625547,0.583608,0.577107,0.58786,0.598323,0.592972,0.560344,0.639895,0.594254,0.593231,0.615527,0.611414,0.61957,0.625226,
10000,3168,0.59021,0.614456,0.597054,0.564998,0.594141,0.599713,0.616598,0.622822,0.56289,0.570877,0.59012,0.591553,0.574816,0.645448,0.607013,0.582401,0.623074,0.56726,0.581721,0.596649,0.637007,0.58226,0.603252,0.551265,0.624714,0.564007,0.624835,0.601137,0.649641,0.599645,0.637885,0.581998,0.615188,0.611975,0.619457,0.569445,0.569796,0.579413,0.582972,0.596059,0.603762,0.619272,0.621947,0.635245,0.646535,0.571349,0.605798,0.638271,0.596155,0.587056,0.571153,0.617362,0.616486,0.601509,0.588252,0.583267,0.63056,0.622934,0.606861,0.571273,0.588486,0.614462,0.571537,0.551484,0.620253,0.592739,0.595329,0.606775,0.588992,0.59017,0.557141,0.568418,0.593326,0.605452,0.620169,0.600032,0.590907,0.600728,0.604341,0.577229,0.60871,0.624258,0.605497,0.601063,0.603839,0.570997,0.596656,0.595627,0.615755,0.622046,0.580771,0.558465,0.566054,0.608322,0.617694,0.591598,0.582271,0.603572,0.608124,0.585909,
10000,3169,0.581814,0.563461,0.631505,0.578618,0.605148,0.625035,0.593498,0.580242,0.578217,0.592631,0.602142,0.578061,0.609107,0.618466,0.643213,0.611921,0.589299,0.594099,0.57992,0.61468,0.58973,0.636012,0.595298,0.577782,0.608405,0.604321,0.58285,0.584991,0.613994,0.581513,0.589819,0.609525,0.59339,0.614797,0.607537,0.580964,0.574326,0.621741,0.570953,0.602219,0.595654,0.606122,0.596054,0.630857,0.640433,0.594769,0.603784,0.615895,0.575994,0.60942,0.623425,0.605351,0.597315,0.613956,0.628672,0.620371,0.601596,0.614244,0.617772,0.608466,0.593453,0.624616,0.610442,0.615332,0.560053,0.590081,0.612189,0.611369,0.606465,0.606777,0.583526,0.606407,0.59106,0.612628,0.547851,0.632043,0.587473,0.586694,0.558912,0.599625,0.604508,0.612539,0.60085,0.663874,0.588403,0.616506,0.613029,0.609203,0.593954,0.588663,0.598307,0.591399,0.605942,0.616192,0.569314,0.592362,0.570925,0.620442,0.613917,0.604798,
10000,3170,0.608249,0.595704,0.567868,0.559201,0.650234,0.657535,0.600288,0.593035,0.611822,0.604422,0.591892,0.574093,0.601726,0.647059,0.585675,0.628757,0.569155,0.585894,0.597573,0.599259,0.556287,0.601171,0.599385,0.595607,0.592519,0.572366,0.604574,0.593399,0.615366,0.595137,0.586165,0.602666,0.580194,0.592984,0.571035,0.599695,0.597966,0.567784,0.606136,0.59246,0.616491,0.602611,0.617109,0.623993,0.60193,0.619131,0.576437,0.600215,0.606939,0.636154,0.639413,0.599128,0.646476,0.622514,0.610996,0.602765,0.595368,0.607774,0.584022,0.546267,0.611826,0.582099,0.571423,0.61213,0.642422,0.610654,0.603318,0.636062,0.617746,0.617415,0.608117,0.59884,0.559612,0.578135,0.626597,0.602469,0.597993,0.570788,0.612712,0.58858,0.593419,0.600493,0.583496,0.616351,0.579693,0.591611,0.600344,0.603939,0.569853,0.603384,0.647236,0.608493,0.579006,0.592604,0.588016,0.616466,0.598438,0.588638,0.582914,0.616183,
10000,3171,0.607557,0.594599,0.59471,0.57031,0.587106,0.595794,0.655476,0.623739,0.596836,0.614189,0.641307,0.608327,0.60063,0.601373,0.626938,0.620176,0.642158,0.604348,0.573701,0.58027,0.637791,0.609246,0.62054,0.630114,0.59039,0.614265,0.610968,0.628248,0.58809,0.594328,0.567413,0.614442,0.581867,0.619522,0.59279,0.598988,0.627183,0.601032,0.614791,0.589607,0.608347,0.613265,0.607058,0.636441,0.564864,0.599672,0.593101,0.624805,0.614378,0.618101,0.626398,0.63285,0.637655,0.582036,0.59069,0.600686,0.613085,0.60551,0.587281,0.603935,0.605182,0.616844,0.588132,0.621467,0.635956,0.586043,0.580366,0.605473,0.598913,0.600088,0.589184,0.577835,0.569323,0.575078,0.611387,0.587151,0.596903,0.611203,0.603365,0.591544,0.634706,0.596733,0.630969,0.564437,0.591873,0.619479,0.605113,0.607931,0.592956,0.582661,0.610852,0.609634,0.582821,0.602292,0.599563,0.582056,0.594498,0.60601,0.607962,0.591386,
10000,3172,0.58178,0.588247,0.608082,0.595565,0.557509,0.603531,0.609041,0.619516,0.597051,0.526099,0.600584,0.614093,0.574206,0.561606,0.564302,0.65096,0.596985,0.589875,0.604548,0.616326,0.624468,0.598857,0.62831,0.596023,0.636066,0.571692,0.593517,0.591683,0.621409,0.628979,0.620244,0.594562,0.6456,0.604721,0.6672,0.581179,0.631275,0.61549,0.621911,0.557953,0.628645,0.603801,0.635334,0.576689,0.60726,0.551687,0.58227,0.592809,0.634921,0.599086,0.591168,0.595784,0.567786,0.647358,0.606742,0.619437,0.594336,0.60425,0.622089,0.596889,0.628726,0.576858,0.594732,0.598051,0.565266,0.629167,0.601489,0.615817,0.601162,0.617056,0.607097,0.621692,0.599394,0.596998,0.622135,0.621549,0.625455,0.609424,0.616779,0.615619,0.608715,0.537953,0.588323,0.622027,0.625189,0.642857,0.59257,0.566509,0.599405,0.603455,0.61667,0.590687,0.596438,0.646166,0.593481,0.594232,0.625576,0.61728,0.593307,0.585288,
10000,3173,0.634693,0.576386,0.650695,0.599025,0.627358,0.615181,0.579635,0.62094,0.605208,0.601523,0.573302,0.54273,0.604255,0.61096,0.640463,0.601764,0.571013,0.562789,0.584312,0.596987,0.602824,0.552816,0.594703,0.600288,0.595603,0.606584,0.577351,0.583246,0.611639,0.592612,0.594194,0.581889,0.613047,0.605549,0.616868,0.618139,0.592658,0.625859,0.624072,0.631347,0.587964,0.59146,0.5627,0.641018,0.582382,0.589491,0.602888,0.598337,0.621909,0.612479,0.608895,0.622951,0.61318,0.603571,0.61566,0.574422,0.570656,0.61434,0.652082,0.630756,0.609706,0.577195,0.624393,0.582254,0.543934,0.606755,0.617575,0.573843,0.561751,0.594336,0.578269,0.598913,0.587803,0.591782,0.573042,0.567505,0.57172,0.587623,0.602,0.621201,0.612969,0.577322,0.591204,0.604639,0.589743,0.608012,0.599148,0.592525,0.615931,0.583771,0.596651,0.58519,0.590372,0.605995,0.636273,0.584288,0.600897,0.609779,0.607542,0.581464,
